disaster_type;Countrty;adm1_name;adm1_pcode;adm2_name;adm2_pcode;adm3_name;adm3_pcode;adm4_name;adm4_pcode;County;sub_county;ward;people_dead;people_injured;house_destroyed;house_damaged;household_displaced;people_displaced;roads;livestock_lost;bridge;schools;latrine;wall;hospitals;drainage;inst.church.mosque;health_center;lost_crops_ha (acreage);cholera_outbreak;cholera_cases;data_source;glidenumber;disaster_id;data_quality;magnitude_impact;date_recorded
flood;kenya;;;Narok;KE033;0;;0;;Narok;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1213;2;1;2018/03/13
flood;kenya;;;Isiolo;KE011;0;;0;;Isiolo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;300;2;0;2018/03/15
flood;kenya;;;Turkana;KE023;Turkana South;;0;;Turkana;Turkana South;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1471;2;0;2018/03/16
flood;kenya;;;Kiambu;KE022;0;;0;;Kiambu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;406;2;0;2018/03/17
flood;kenya;;;Kilifi;KE003;0;;0;;Kilifi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;463;0;0;2018/03/17
flood;kenya;;;Kilifi;KE003;0;;0;;Kilifi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;464;0;0;2018/03/17
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;0;0;0;0;0;350;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1014;2;1;2018/03/17
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1473;2;0;2018/03/17
flood;kenya;;;Bungoma;KE039;Bumula;;0;;Bungoma;Bumula;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;80;2;0;2018/03/19
flood;kenya;;;Baringo;KE030;0;;0;;Baringo;0;0;1;0;0;0;0;0;0;182;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;51;1;1;2018/04/08
flood;kenya;;;Narok;KE033;0;;0;;Narok;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1217;1;1;2018/04/13
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1015;2;0;2018/04/15
flood;kenya;;;Mandera;KE009;0;;0;;Mandera;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;770;2;0;2018/04/16
flood;kenya;;;Meru;KE012;0;;0;;Meru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;865;2;0;2018/04/16
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1016;2;0;2018/04/18
flood;kenya;;;West Pokot;KE024;0;;0;;West Pokot;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1563;0;0;2018/04/18
flood;kenya;;;Nakuru;KE032;0;;0;;Nakuru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1140;2;0;2018/04/19
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1481;2;0;2018/04/20
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1482;2;1;2018/04/20
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1483;2;0;2018/04/20
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1017;2;1;2018/04/21
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1485;2;0;2018/04/22
flood;kenya;;;Isiolo;KE011;0;;0;;Isiolo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;305;2;0;2018/04/23
flood;kenya;;;Isiolo;KE011;0;;0;;Isiolo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;306;2;0;2018/04/23
flood;kenya;;;Baringo;KE030;0;;0;;Baringo;0;0;6;3;0;0;1305;0;0;0;0;2;0;0;0;0;0;0;800;0;0;dref;0;56;1;1;2018/06/11
flood;kenya;;;Bungoma;KE039;0;;0;;Bungoma;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;85;1;1;2018/06/11
flood;kenya;;;Busia;KE040;0;;0;;Busia;0;0;1;0;0;0;1219;0;0;0;0;0;0;0;0;0;0;0;0;yes;0;dref;0;122;1;1;2018/06/11
flood;kenya;;;Elgeyo-Marakwet;KE028;0;;0;;Elgeyo-Marakwet;0;0;0;0;0;0;228;0;0;323;0;0;0;0;0;0;0;0;250;yes;0;dref;0;142;1;1;2018/06/11
flood;kenya;;;Embu;KE014;0;;0;;Embu;0;0;3;3;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;149;1;1;2018/06/11
flood;kenya;;;Garissa;KE007;0;;0;;Garissa;0;0;3;0;0;0;1313;0;0;3000;0;11;0;0;0;0;0;0;420;yes;0;dref;0;191;1;1;2018/06/11
flood;kenya;;;Homa Bay;KE043;0;;0;;Homa Bay;0;0;7;0;0;0;571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;242;1;1;2018/06/11
flood;kenya;;;Kajiado;KE034;0;;0;;Kajiado;0;0;10;0;0;0;490;0;0;0;0;5;0;0;0;0;0;0;0;0;0;dref;0;355;1;1;2018/06/11
flood;kenya;;;Kakamega;KE037;0;;0;;Kakamega;0;0;3;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;374;1;1;2018/06/11
flood;kenya;;;Kilifi;KE003;0;;0;;Kilifi;0;0;4;0;0;0;4530;0;0;0;0;10;0;0;0;0;0;0;1100;0;0;dref;0;468;1;1;2018/06/11
flood;kenya;;;Kirinyaga;KE020;0;;0;;Kirinyaga;0;0;1;0;0;0;407;0;0;0;0;0;0;0;0;0;0;0;0;yes;0;dref;0;485;1;1;2018/06/11
flood;kenya;;;Kitui;KE015;0;;0;;Kitui;0;0;8;0;0;0;754;0;0;0;0;43;0;0;0;0;0;0;2187;0;0;dref;0;630;1;1;2018/06/11
flood;kenya;;;Kwale;KE002;0;;0;;Kwale;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;652;1;1;2018/06/11
flood;kenya;;;Laikipia;KE031;0;;0;;Laikipia;0;0;0;0;0;0;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;668;0;0;2018/06/11
flood;kenya;;;Lamu;KE005;0;;0;;Lamu;0;0;0;0;0;0;362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;675;0;0;2018/06/11
flood;kenya;;;Machakos;KE016;0;;0;;Machakos;0;0;5;0;0;0;181;0;0;0;0;1;0;0;0;0;0;0;324;yes;0;dref;0;711;1;1;2018/06/11
flood;kenya;;;Makueni;KE017;0;;0;;Makueni;0;0;9;14;0;0;683;0;0;0;0;5;0;0;0;0;0;0;44638;0;0;dref;0;741;1;1;2018/06/11
flood;kenya;;;Mandera;KE009;0;;0;;Mandera;0;0;0;0;0;0;7182;0;0;6000;0;0;0;0;0;0;0;0;260;0;0;dref;0;773;1;1;2018/06/11
flood;kenya;;;Marsabit;KE010;0;;0;;Marsabit;0;0;4;0;0;0;232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;829;1;1;2018/06/11
flood;kenya;;;Meru;KE012;0;;0;;Meru;0;0;0;0;0;0;205;0;0;0;0;0;0;0;0;0;0;0;0;yes;0;dref;0;869;1;0;2018/06/11
flood;kenya;;;Mombasa;KE001;0;;0;;Mombasa;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;yes;0;dref;0;949;1;0;2018/06/11
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;2;7;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;yes;0;dref;0;1100;1;1;2018/06/11
flood;kenya;;;Nakuru;KE032;0;;0;;Nakuru;0;0;46;43;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;yes;0;dref;0;1143;1;1;2018/06/11
flood;kenya;;;Narok;KE033;0;;0;;Narok;0;0;6;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1220;1;1;2018/06/11
flood;kenya;;;Nyandarua;KE018;0;;0;;Nyandarua;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1235;1;1;2018/06/11
flood;kenya;;;Nyeri;KE019;0;;0;;Nyeri;0;0;1;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1247;1;1;2018/06/11
flood;kenya;;;Samburu;KE025;0;;0;;Samburu;0;0;11;0;0;0;15;0;0;8000;0;0;0;0;0;0;0;0;0;0;0;dref;0;1268;1;1;2018/06/11
flood;kenya;;;Siaya;KE041;0;;0;;Siaya;0;0;1;4;0;0;1693;0;0;0;0;0;0;0;0;0;0;0;0;yes;0;dref;0;1287;1;1;2018/06/11
flood;kenya;;;Taita Taveta;KE006;0;;0;;Taita Taveta;0;0;2;0;0;0;1193;0;0;0;0;6;0;0;0;0;0;0;200;0;0;dref;0;1324;1;1;2018/06/11
flood;kenya;;;Tana River;KE004;0;;0;;Tana River;0;0;6;0;0;0;12809;0;0;7900;0;0;0;0;0;0;0;0;9539;yes;0;dref;0;1373;1;1;2018/06/11
flood;kenya;;;Tharaka-Nithi;KE013;0;;0;;Tharaka-Nithi;0;0;3;2;0;0;56;0;0;0;0;0;0;0;0;0;0;0;3000;yes;0;dref;0;1385;1;1;2018/06/11
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;1;4;0;0;5945;0;0;0;0;11;0;0;0;0;0;0;902;yes;0;dref;0;1489;1;1;2018/06/11
flood;kenya;;;Uasin Gishu;KE027;0;;0;;Uasin Gishu;0;0;0;2;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1507;1;1;2018/06/11
flood;kenya;;;Uasin Gishu;KE027;0;;0;;Uasin Gishu;0;0;7;10;0;0;1656;0;0;0;0;0;0;0;0;0;0;0;0;yes;0;dref;0;1508;1;1;2018/06/11
flood;kenya;;;Wajir;KE008;0;;0;;Wajir;0;0;5;0;0;0;2521;0;0;2000;0;0;0;0;0;0;0;0;160;0;0;dref;0;1535;1;1;2018/06/11
flood;kenya;;;West Pokot;KE024;0;;0;;West Pokot;0;0;1;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;yes;0;dref;0;1565;1;1;2018/06/11
flood;kenya;;;Garissa;KE007;0;;0;;Garissa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;192;0;0;2018/11/06
flood;kenya;;;Narok;KE033;0;;0;;Narok;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1221;2;0;2018/11/22
flood;kenya;;;Migori;KE044;0;;0;;Migori;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;872;1;1;2002/05/14
flood;kenya;;;Migori;KE044;0;;0;;Migori;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;875;1;1;2006/04/26
flood;kenya;;;Migori;KE044;0;;0;;Migori;0;0;0;0;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2008-000217-ken;877;1;1;2009/05/01
flood;kenya;;;Migori;KE044;0;;0;;Migori;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;ff-2012-000062-ken;879;0;0;2012/03/01
flood;kenya;;;Migori;KE044;0;;0;;Migori;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;880;1;1;2012/03/04
flood;kenya;;;Migori;KE044;0;;0;;Migori;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;881;1;1;2013/04/03
flood;kenya;;;Migori;KE044;0;;0;;Migori;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;882;2;0;2013/04/09
flood;kenya;;;Migori;KE044;0;;0;;Migori;0;0;0;0;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;883;2;1;2013/04/09
flood;kenya;;;Migori;KE044;0;;0;;Migori;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;889;2;1;2015/01/05
flood;kenya;;;Migori;KE044;0;;0;;Migori;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;893;2;0;2015/04/22
flood;kenya;;;Migori;KE044;0;;0;;Migori;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;896;2;0;2015/04/24
flood;kenya;;;Migori;KE044;0;;0;;Migori;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;900;2;0;2015/10/15
flood;kenya;;;Migori;KE044;0;;0;;Migori;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;902;2;0;2015/11/10
flood;kenya;;;Migori;KE044;0;;0;;Migori;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;disinventer;0;904;2;0;2015/11/15
flood;kenya;;;Migori;KE044;0;;0;;Migori;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;910;2;0;2015/11/28
flood;kenya;;;Migori;KE044;0;;0;;Migori;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;914;2;1;2016/05/18
flood;kenya;;;Migori;KE044;0;;0;;Migori;0;0;13;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;921;1;1;2018/06/11
flood;kenya;;;Nyandarua;KE018;0;;0;;Nyandarua;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1231;2;1;2013/12/16
flood;kenya;;;Migori;KE044;0;;0;;Migori;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;912;1;1;2015/12/01
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;550;0;0;2013/01/15
flood;kenya;;;Homa Bay;KE043;0;;0;;Homa Bay;0;0;5;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;232;2;1;2015/11/27
flood;kenya;;;Kisumu;KE042;Nyando;;Ahero;;Kisumu;Nyando;Ahero;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;603;2;0;2018/04/23
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;547;0;0;2013/01/15
flood;kenya;;;Uasin Gishu;KE027;Ainabkoi;;0;;Uasin Gishu;Ainabkoi;0;0;0;0;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1505;2;0;2015/11/18
flood;kenya;;;Baringo;KE030;East Pokot;;0;;Baringo;East Pokot;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;42;2;1;2014/11/26
flood;kenya;;;Garissa;KE007;0;;0;;Garissa;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;184;2;1;2018/04/13
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1466;2;0;2017/07/12
flood;kenya;;;Garissa;KE007;0;;0;;Garissa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;165;2;0;2015/05/08
flood;kenya;;;Nandi;KE029;0;;0;;Nandi;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1146;1;1;2010/03/05
flood;kenya;;;Mandera;KE009;Mandera East;;Arabia;;Mandera;Mandera East;Arabia;0;0;0;0;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;755;0;0;2010/05/14
flood;kenya;;;Samburu;KE025;0;;0;;Samburu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;1266;1;0;2018/03/15
flood;kenya;;;Mandera;KE009;0;;0;;Mandera;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;762;2;1;2017/04/18
flood;kenya;;;Homa Bay;KE043;0;;0;;Homa Bay;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;201;2;0;2008/04/20
flood;kenya;;;Nyeri;KE019;0;;0;;Nyeri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1243;2;0;2018/03/03
flood;kenya;;;Machakos;KE016;Mavoko;;Athi River;;Machakos;Mavoko;Athi River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;681;2;0;2012/04/21
flood;kenya;;;Machakos;KE016;Mavoko;;Athi River;;Machakos;Mavoko;Athi River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;685;2;0;2012/05/05
flood;kenya;;;Machakos;KE016;Mavoko;;Athi River;;Machakos;Mavoko;Athi River;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;687;2;0;2012/06/09
flood;kenya;;;Machakos;KE016;Mavoko;;Athi River;;Machakos;Mavoko;Athi River;4;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;688;1;1;2012/06/11
flood;kenya;;;Machakos;KE016;Mavoko;;Athi River;;Machakos;Mavoko;Athi River;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;690;2;1;2013/03/20
flood;kenya;;;Machakos;KE016;Mavoko;;Athi River;;Machakos;Mavoko;Athi River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;691;2;0;2013/04/08
flood;kenya;;;Machakos;KE016;Mavoko;;Athi River;;Machakos;Mavoko;Athi River;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;700;2;1;2015/06/04
flood;kenya;;;Machakos;KE016;Mavoko;;Athi River;;Machakos;Mavoko;Athi River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;704;2;0;2015/12/13
flood;kenya;;;Machakos;KE016;Mavoko;;Athi River;;Machakos;Mavoko;Athi River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;706;2;0;2016/02/11
flood;kenya;;;Machakos;KE016;Mavoko;;Athi River;;Machakos;Mavoko;Athi River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;707;2;0;2017/11/12
flood;kenya;;;Meru;KE012;0;;0;;Meru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;851;2;0;2015/11/26
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1472;2;0;2018/03/17
flood;kenya;;;Migori;KE044;Awendo;;0;;Migori;Awendo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;899;2;0;2015/05/12
flood;kenya;;;Migori;KE044;Awendo;;0;;Migori;Awendo;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;eoc;0;919;2;0;2018/05/16
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;606;2;0;2018/05/07
flood;kenya;;;Kisumu;KE042;Nyando;;0;;Kisumu;Nyando;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;544;2;0;2013/01/09
flood;kenya;;;Kisumu;KE042;Nyando;;0;;Kisumu;Nyando;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;546;0;0;2013/01/15
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;521;0;0;2010/01/04
flood;kenya;;;Marsabit;KE010;0;;0;;Marsabit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;831;2;0;2019/02/22
flood;kenya;;;Kilifi;KE003;0;;0;;Kilifi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;415;0;0;2006/05/23
flood;kenya;;;Tana River;KE004;0;;0;;Tana River;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1354;2;0;2015/04/17
flood;kenya;;;Tana River;KE004;0;;0;;Tana River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;1355;0;0;2015/06/11
flood;kenya;;;Garissa;KE007;Garissa Township;;0;;Garissa;Garissa Township;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;168;2;0;2015/11/07
flood;kenya;;;Tana River;KE004;0;;0;;Tana River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;1356;0;0;2015/11/12
flood;kenya;;;Tana River;KE004;0;;0;;Tana River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;1358;0;0;2015/11/27
flood;kenya;;;Garissa;KE007;0;;0;;Garissa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;176;0;0;2016/01/04
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1095;2;1;2017/05/02
flood;kenya;;;Garissa;KE007;0;;0;;Garissa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;175;2;0;2015/12/01
flood;kenya;;;Baringo;KE030;0;;0;;Baringo;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;30;1;1;2012/06/11
flood;kenya;;;Baringo;KE030;0;;0;;Baringo;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;53;2;1;2018/04/25
flood;kenya;;;Baringo;KE030;0;;0;;Baringo;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;eoc;0;57;2;0;2018/09/02
flood;kenya;;;Baringo;KE030;0;;0;;Baringo;0;0;0;0;355;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;dref;-;9;1;1;2003/06/27
flood;kenya;;;Kilifi;KE003;0;;0;;Kilifi;0;0;0;0;0;0;272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;441;0;0;2012/06/11
flood;kenya;;;Kilifi;KE003;0;;0;;Kilifi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;454;2;0;2015/11/29
flood;kenya;;;Kwale;KE002;0;;0;;Kwale;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;650;2;1;2017/11/05
flood;kenya;;;Tana River;KE004;0;;0;;Tana River;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1371;2;1;2018/04/21
flood;kenya;;;Tana River;KE004;0;;0;;Tana River;0;0;0;0;0;0;0;0;0;350;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1366;2;1;2018/03/17
flood;kenya;;;Mombasa;KE001;likoni;;0;;Mombasa;likoni;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;yes;2;eoc;0;941;2;0;2015/11/26
flood;kenya;;;Mombasa;KE001;0;;0;;Mombasa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;946;2;0;2017/05/09
flood;kenya;;;Taita Taveta;KE006;Taveta;;Bomani;;Taita Taveta;Taveta;Bomani;0;0;0;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1296;0;0;2012/06/11
flood;kenya;;;Kwale;KE002;0;;0;;Kwale;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;649;2;0;2017/05/09
flood;kenya;;;Siaya;KE041;Bondo;;0;;Siaya;Bondo;0;3;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1284;2;1;2015/04/04
flood;kenya;;;Busia;KE040;0;;0;;Busia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;dref;0;91;1;1;2006/05/18
flood;kenya;;;Busia;KE040;0;;0;;Busia;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;86;1;1;2002/05/13
flood;kenya;;;Busia;KE040;0;;0;;Busia;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;fl-2008-000217-ken;102;0;0;2008/11/25
flood;kenya;;;Busia;KE040;Budalangi;;0;;Busia;Budalangi;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;94;1;1;2007/08/15
flood;kenya;;;Busia;KE040;Budalangi;;0;;Busia;Budalangi;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;99;1;1;2008/11/10
flood;kenya;;;Busia;KE040;Budalangi;;0;;Busia;Budalangi;0;0;0;0;0;1800;0;0;0;0;0;0;0;0;0;0;0;300;0;0;dref;0;109;1;1;2012/12/20
flood;kenya;;;Busia;KE040;Budalangi;;0;;Busia;Budalangi;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;114;2;0;2015/11/27
flood;kenya;;;Busia;KE040;Budalangi;;0;;Busia;Budalangi;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;116;2;1;2016/05/13
flood;kenya;;;Bungoma;KE039;Kanduyi;;Bukembe East, Bukembe West;;Bungoma;Kanduyi;Bukembe East, Bukembe West;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;76;2;1;2016/04/13
