disaster_type,country,disaster_id,adm1_name,adm1_pcode,adm2_name,adm2_pcode,adm3_name,adm3_pcode,location,comment,data_quality_score,date_event,old_date_event,start_date_event,end_date_event,people_dead,people_injured,people_displaced,people_affected,house_destroyed,house_damaged,household_displaced,household_affected,livestock_lost,livestock_affected,lost_crops_ha,road,bridge,school,sewerage_latrine,aqueduct,wall,hospital_health_center,drainage,institution_church_mosque,industry,energy,communication,agriculture,date_recorded,data_source,data_source_other,data_source_url
flood,uganda,uga_impact_data.792,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,10-9-2013,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Magazines/HomesandProperty/Considerations-worth-noting-before-acquiring-property/-/689858/2024370/-/vnc9xh/-/index.html,http://www.monitor.co.ug/Magazines/HomesandProperty/Considerations-worth-noting-before-acquiring-property/-/689858/2024370/-/vnc9xh/-/index.html
flood,uganda,uga_impact_data.793,Kampala,21UGA007,Kampala,21UGA007001,,,,"delete, not about a specific flood",0,,13-9-2013,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/200-000-Ugandans-affected-by-disasters-annually/-/688334/1990466/-/orl9o3/-/index.html,http://www.monitor.co.ug/News/National/200-000-Ugandans-affected-by-disasters-annually/-/688334/1990466/-/orl9o3/-/index.html
flood,uganda,uga_impact_data.794,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,16-9-2013,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/artsculture/Reviews/When-crocodiles-camp-and-terrorise-villages/-/691232/1993934/-/4hylbb/-/index.html,http://www.monitor.co.ug/artsculture/Reviews/When-crocodiles-camp-and-terrorise-villages/-/691232/1993934/-/4hylbb/-/index.html
flood,uganda,uga_impact_data.795,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,21-9-2013,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/Prisons-chief-wants-warders-to-go-for-HIV-test/-/688334/2000722/-/gt7vpfz/-/index.html,http://www.monitor.co.ug/News/National/Prisons-chief-wants-warders-to-go-for-HIV-test/-/688334/2000722/-/gt7vpfz/-/index.html
flood,uganda,uga_impact_data.796,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,26-9-2013,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/artsculture/Reviews/Makerere-University--a-new-crime-hot-spot/-/691232/2007248/-/7610h1z/-/index.html,http://www.monitor.co.ug/artsculture/Reviews/Makerere-University--a-new-crime-hot-spot/-/691232/2007248/-/7610h1z/-/index.html
flood,uganda,uga_impact_data.797,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,9-10-2013,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/artsculture/Reviews/How-the-water-purifier-works/-/691232/1985604/-/cq3pnez/-/index.html,http://www.monitor.co.ug/artsculture/Reviews/How-the-water-purifier-works/-/691232/1985604/-/cq3pnez/-/index.html
flood,uganda,uga_impact_data.798,Kampala,21UGA007,Kampala,21UGA007001,,,,"delete, not kampala",0,,14-10-2013,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/Heavy-rains-destroy-homes--crops/-/688334/2030892/-/m9c0yi/-/index.html,http://www.monitor.co.ug/News/National/Heavy-rains-destroy-homes--crops/-/688334/2030892/-/m9c0yi/-/index.html
flood,uganda,uga_impact_data.799,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,15-10-2013,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/Girls--more-likely-to-die-in-disasters-than-boys-/-/688334/2032134/-/o55gyu/-/index.html,http://www.monitor.co.ug/News/National/Girls--more-likely-to-die-in-disasters-than-boys-/-/688334/2032134/-/o55gyu/-/index.html
flood,uganda,uga_impact_data.800,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,23-10-2013,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Magazines/HomesandProperty/When-the-city-comes-to-your-village/-/689858/2043026/-/6dhg9z/-/index.html,http://www.monitor.co.ug/Magazines/HomesandProperty/When-the-city-comes-to-your-village/-/689858/2043026/-/6dhg9z/-/index.html
flood,uganda,uga_impact_data.801,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,30-10-2013,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Magazines/Farming/When-good-intentions-put-farmers-in-a-dilemma/-/689860/2052422/-/ktsxcoz/-/index.html,http://www.monitor.co.ug/Magazines/Farming/When-good-intentions-put-farmers-in-a-dilemma/-/689860/2052422/-/ktsxcoz/-/index.html
flood,uganda,uga_impact_data.802,Kampala,21UGA007,Kampala,21UGA007001,,,,"delete, not kampala",0,,8-11-2013,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/Landslides-bury-five-villages-in-Bududa/-/688334/1944328/-/ji1lwz/-/index.html,http://www.monitor.co.ug/News/National/Landslides-bury-five-villages-in-Bududa/-/688334/1944328/-/ji1lwz/-/index.html
flood,uganda,uga_impact_data.803,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,13-11-2013,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/artsculture/Reviews/Pakwach--The-town-that-hosted-the-eclipse-crowd/-/691232/2071002/-/hd1cq2/-/index.html,http://www.monitor.co.ug/artsculture/Reviews/Pakwach--The-town-that-hosted-the-eclipse-crowd/-/691232/2071002/-/hd1cq2/-/index.html
flood,uganda,uga_impact_data.804,Kampala,21UGA007,Kampala,21UGA007001,,,,keep,4,15-11-2013,15-11-2013,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Business/Floods-leave-wetland-developers-in-losses/-/688322/2073172/-/tbttl4/-/index.html,http://www.monitor.co.ug/Business/Floods-leave-wetland-developers-in-losses/-/688322/2073172/-/tbttl4/-/index.html
flood,uganda,uga_impact_data.805,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,21-11-2013,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/Museveni-told-not-to--drag-police--into-politics-/-/688334/2081942/-/l96vhjz/-/index.html,http://www.monitor.co.ug/News/National/Museveni-told-not-to--drag-police--into-politics-/-/688334/2081942/-/l96vhjz/-/index.html
flood,uganda,uga_impact_data.806,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,29-11-2013,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/SpecialReports/-/688342/2092194/-/yi2kr9z/-/index.html,http://www.monitor.co.ug/SpecialReports/-/688342/2092194/-/yi2kr9z/-/index.html
flood,uganda,uga_impact_data.807,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,22-12-2013,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Magazines/PeoplePower/In-Uganda--Christmas-has-been-abolished---This-is-official/-/689844/2121296/-/xfnxctz/-/index.html,http://www.monitor.co.ug/Magazines/PeoplePower/In-Uganda--Christmas-has-been-abolished---This-is-official/-/689844/2121296/-/xfnxctz/-/index.html
flood,uganda,uga_impact_data.808,Kampala,21UGA007,Kampala,21UGA007001,,,,unclear,6,24-12-2013,24-12-2013,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,OPM,
flood,uganda,uga_impact_data.809,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,3-1-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Magazines/Score/Regional-championships-chance-for-new-dawn-in-Ugandan-rowing/-/689854/2225830/-/t6s2gdz/-/index.html,http://www.monitor.co.ug/Magazines/Score/Regional-championships-chance-for-new-dawn-in-Ugandan-rowing/-/689854/2225830/-/t6s2gdz/-/index.html
flood,uganda,uga_impact_data.810,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,5-1-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Commentary/-25m-on-a-parking-lot--Can-someone-please/-/689364/2299130/-/np1ai2z/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/-25m-on-a-parking-lot--Can-someone-please/-/689364/2299130/-/np1ai2z/-/index.html
flood,uganda,uga_impact_data.811,Kampala,21UGA007,Kampala,21UGA007001,,,,"delete, nice hike though",0,,19-1-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/Walking-the-Nile/-/688334/2150818/-/a238nq/-/index.html,http://www.monitor.co.ug/News/National/Walking-the-Nile/-/688334/2150818/-/a238nq/-/index.html
flood,uganda,uga_impact_data.812,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,25-1-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Letters/Create-regional-cities-to-ease-Kampala-s-load/-/806314/2158916/-/tiiawy/-/index.html,http://www.monitor.co.ug/OpEd/Letters/Create-regional-cities-to-ease-Kampala-s-load/-/806314/2158916/-/tiiawy/-/index.html
flood,uganda,uga_impact_data.813,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,3-2-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Magazines/Life/Enthusiastic-about-the-environment/-/689856/2226878/-/dk70ek/-/index.html,http://www.monitor.co.ug/Magazines/Life/Enthusiastic-about-the-environment/-/689856/2226878/-/dk70ek/-/index.html
flood,uganda,uga_impact_data.814,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,9-2-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/659306-the-forgotten-golden-value-of-wetlands-in-kampala.html,http://www.newvision.co.ug/news/659306-the-forgotten-golden-value-of-wetlands-in-kampala.html
flood,uganda,uga_impact_data.815,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,12-2-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/Egyptian-water-experts-advise-government-on/-/688334/2541476/-/qh5wo8z/-/index.html,http://www.monitor.co.ug/News/National/Egyptian-water-experts-advise-government-on/-/688334/2541476/-/qh5wo8z/-/index.html
flood,uganda,uga_impact_data.816,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,16-2-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Magazines/Life/Floods-are-upon-us/-/689856/2207834/-/xeyxjcz/-/index.html,http://www.monitor.co.ug/Magazines/Life/Floods-are-upon-us/-/689856/2207834/-/xeyxjcz/-/index.html
flood,uganda,uga_impact_data.817,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,4-3-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Editorial/Stop-rape-of-this-wetland/-/689360/2269400/-/cpy9xbz/-/index.html,http://www.monitor.co.ug/OpEd/Editorial/Stop-rape-of-this-wetland/-/689360/2269400/-/cpy9xbz/-/index.html
flood,uganda,uga_impact_data.818,Kampala,21UGA007,Kampala,21UGA007001,,,,"delete, not about kampala",0,,11-3-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/Floods-displace-400-as-PLE-starts/-/688334/2508228/-/n04oimz/-/index.html,http://www.monitor.co.ug/News/National/Floods-displace-400-as-PLE-starts/-/688334/2508228/-/n04oimz/-/index.html
flood,uganda,uga_impact_data.819,Kampala,21UGA007,Kampala,21UGA007001,,,,unclear,0,,12-3-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/662490-kampala-s-floods-we-are-all-culpable.html,http://www.newvision.co.ug/news/662490-kampala-s-floods-we-are-all-culpable.html
flood,uganda,uga_impact_data.820,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,13-3-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/KCCA-accused-of-defaulting-to-pay-damages/-/688334/2241440/-/6tj34c/-/index.html,http://www.monitor.co.ug/News/National/KCCA-accused-of-defaulting-to-pay-damages/-/688334/2241440/-/6tj34c/-/index.html
flood,uganda,uga_impact_data.821,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,18-3-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Magazines/HomesandProperty/Military-Barracks-zone--A-small-and-secure-zone/-/689858/2249100/-/13wn32pz/-/index.html,http://www.monitor.co.ug/Magazines/HomesandProperty/Military-Barracks-zone--A-small-and-secure-zone/-/689858/2249100/-/13wn32pz/-/index.html
flood,uganda,uga_impact_data.822,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,22-3-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/Bugolobi-supermarket--office-premises-face-demolition/-/688334/2254002/-/w4uqetz/-/index.html,http://www.monitor.co.ug/News/National/Bugolobi-supermarket--office-premises-face-demolition/-/688334/2254002/-/w4uqetz/-/index.html
flood,uganda,uga_impact_data.823,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,25-3-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/NRM-dragged-to-court-over-failure-to-pay-rent/-/688334/2257152/-/ewhccfz/-/index.html,http://www.monitor.co.ug/News/National/NRM-dragged-to-court-over-failure-to-pay-rent/-/688334/2257152/-/ewhccfz/-/index.html
flood,uganda,uga_impact_data.824,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,3-4-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/Government-cancels-all-land-titles-on-wetlands/-/688334/2229554/-/pv6dt8/-/index.html,http://www.monitor.co.ug/News/National/Government-cancels-all-land-titles-on-wetlands/-/688334/2229554/-/pv6dt8/-/index.html
flood,uganda,uga_impact_data.825,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,5-4-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Magazines/PeoplePower/Flyover-won-t-decongest-Kampala-city/-/689844/2302210/-/mvret3/-/index.html,http://www.monitor.co.ug/Magazines/PeoplePower/Flyover-won-t-decongest-Kampala-city/-/689844/2302210/-/mvret3/-/index.html
flood,uganda,uga_impact_data.826,Kampala,21UGA007,Kampala,21UGA007001,,,,unclear,0,,9-4-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/659387-flood-risk-management-is-crucial-for-kampala-city.html,http://www.newvision.co.ug/news/659387-flood-risk-management-is-crucial-for-kampala-city.html
flood,uganda,uga_impact_data.827,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,13-4-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Magazines/Life/May-it-never-happen-again/-/689856/2277384/-/bryq1v/-/index.html,http://www.monitor.co.ug/Magazines/Life/May-it-never-happen-again/-/689856/2277384/-/bryq1v/-/index.html
flood,uganda,uga_impact_data.828,Kampala,21UGA007,Kampala,21UGA007001,,,,unclear,0,,17-4-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/654641-rainy-season-nema-warns-of-severe-disasters.html,http://www.newvision.co.ug/news/654641-rainy-season-nema-warns-of-severe-disasters.html
flood,uganda,uga_impact_data.829,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,22-4-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/artsculture/Reviews/earth-day--aiming-for-a-green-city/-/691232/2288862/-/qv3egk/-/index.html,http://www.monitor.co.ug/artsculture/Reviews/earth-day--aiming-for-a-green-city/-/691232/2288862/-/qv3egk/-/index.html
flood,uganda,uga_impact_data.830,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,5-5-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/KCCA-plans-to-ban-boda-bodas-from-city-centre/-/688334/2303590/-/3iqq6x/-/index.html,http://www.monitor.co.ug/News/National/KCCA-plans-to-ban-boda-bodas-from-city-centre/-/688334/2303590/-/3iqq6x/-/index.html
flood,uganda,uga_impact_data.831,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,23-5-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Commentary/Why-the-NRM-party-is-here-for-the-long-haul/-/689364/2324408/-/rfkam1/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/Why-the-NRM-party-is-here-for-the-long-haul/-/689364/2324408/-/rfkam1/-/index.html
flood,uganda,uga_impact_data.832,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,24-5-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/SpecialReports/Lt-Col-Abdu-Kisuule--Uganda-did-not-invade-Tanzania/-/688342/2324550/-/peyt7yz/-/index.html,http://www.monitor.co.ug/SpecialReports/Lt-Col-Abdu-Kisuule--Uganda-did-not-invade-Tanzania/-/688342/2324550/-/peyt7yz/-/index.html
flood,uganda,uga_impact_data.833,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,7-6-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Commentary/Even-if-guilty--it-s-a-bad-move-for-China-to-hang-Ugandans/-/689364/2373366/-/1wqk8j/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/Even-if-guilty--it-s-a-bad-move-for-China-to-hang-Ugandans/-/689364/2373366/-/1wqk8j/-/index.html
flood,uganda,uga_impact_data.834,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,10-6-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/artsculture/Reviews/How-hydropower-dams-dry-up-Nile-River-tourism/-/691232/2475930/-/12q6jeqz/-/index.html,http://www.monitor.co.ug/artsculture/Reviews/How-hydropower-dams-dry-up-Nile-River-tourism/-/691232/2475930/-/12q6jeqz/-/index.html
flood,uganda,uga_impact_data.835,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,11-6-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/artsculture/Reviews/Bio-gas--A-school-is-using-a-latrine-to-cut-its-energy-bill/-/691232/2511926/-/jj9a3x/-/index.html,http://www.monitor.co.ug/artsculture/Reviews/Bio-gas--A-school-is-using-a-latrine-to-cut-its-energy-bill/-/691232/2511926/-/jj9a3x/-/index.html
flood,uganda,uga_impact_data.836,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,25-6-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Magazines/HomesandProperty/Know-your-hood--Nateete-Western-Uganda-s-gateway-to-Kampala/-/689858/2360428/-/6hfero/-/index.html,http://www.monitor.co.ug/Magazines/HomesandProperty/Know-your-hood--Nateete-Western-Uganda-s-gateway-to-Kampala/-/689858/2360428/-/6hfero/-/index.html
flood,uganda,uga_impact_data.837,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,26-6-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/Court-Blocks-sale-of-MP-Ogong-s-house/-/688334/2362322/-/fds1hx/-/index.html,http://www.monitor.co.ug/News/National/Court-Blocks-sale-of-MP-Ogong-s-house/-/688334/2362322/-/fds1hx/-/index.html
flood,uganda,uga_impact_data.838,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,3-7-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Editorial/Enforce-wetland-title-directive/-/689360/2233624/-/t3035gz/-/index.html,http://www.monitor.co.ug/OpEd/Editorial/Enforce-wetland-title-directive/-/689360/2233624/-/t3035gz/-/index.html
flood,uganda,uga_impact_data.839,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,11-7-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/artsculture/Reviews/Authorities-look-on-as-Kinawataka--disappears-/-/691232/2513334/-/m6g3k8/-/index.html,http://www.monitor.co.ug/artsculture/Reviews/Authorities-look-on-as-Kinawataka--disappears-/-/691232/2513334/-/m6g3k8/-/index.html
flood,uganda,uga_impact_data.840,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,17-7-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/Government-blacklists-90-companies/-/688334/2386662/-/12v2moo/-/index.html,http://www.monitor.co.ug/News/National/Government-blacklists-90-companies/-/688334/2386662/-/12v2moo/-/index.html
flood,uganda,uga_impact_data.841,Kampala,21UGA007,Kampala,21UGA007001,,,,"delete, not kampala",0,,9-8-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/Hundreds-displaced-as-rains-pound-Albetong/-/688334/2444408/-/l5aob4/-/index.html,http://www.monitor.co.ug/News/National/Hundreds-displaced-as-rains-pound-Albetong/-/688334/2444408/-/l5aob4/-/index.html
flood,uganda,uga_impact_data.842,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,15-8-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/Artistes-in-drive-to-fight-maternal-health-issues/-/688334/2419084/-/mjq1mdz/-/index.html,http://www.monitor.co.ug/News/National/Artistes-in-drive-to-fight-maternal-health-issues/-/688334/2419084/-/mjq1mdz/-/index.html
flood,uganda,uga_impact_data.843,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,17-8-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Magazines/Life/What-you-didn-t-know-about--Baha-i/-/689856/2421216/-/15tyt/-/index.html,http://www.monitor.co.ug/Magazines/Life/What-you-didn-t-know-about--Baha-i/-/689856/2421216/-/15tyt/-/index.html
flood,uganda,uga_impact_data.844,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,24-8-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Commentary/Water-transport-can-cut-Kampala-s-travel-costs/-/689364/2428168/-/liaaww/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/Water-transport-can-cut-Kampala-s-travel-costs/-/689364/2428168/-/liaaww/-/index.html
flood,uganda,uga_impact_data.845,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,26-8-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/OpEdColumnists/NicholasSengooba/Lukwago-is-bound-to-be-the-people-s-mayor--not-Lord-Mayor/-/1293432/2430512/-/148082e/-/index.html,http://www.monitor.co.ug/OpEd/OpEdColumnists/NicholasSengooba/Lukwago-is-bound-to-be-the-people-s-mayor--not-Lord-Mayor/-/1293432/2430512/-/148082e/-/index.html
flood,uganda,uga_impact_data.846,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,5-9-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Editorial/Disaster-risk-preparedness-key/-/689360/2308986/-/50td6a/-/index.html,http://www.monitor.co.ug/OpEd/Editorial/Disaster-risk-preparedness-key/-/689360/2308986/-/50td6a/-/index.html
flood,uganda,uga_impact_data.847,Kampala,21UGA007,Kampala,21UGA007001,,,,keep,7,9-6-2014,6-9-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/Floods-leave-Kampala-residents-stranded/-/688334/2342090/-/1vhf0z/-/index.html,https://www.newvision.co.ug/news/1341557/floods-paralyse-city-businesses
flood,uganda,uga_impact_data.848,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,7-9-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/Minister-vows-to-transform-Kampala/-/688334/2376878/-/9osushz/-/index.html,http://www.monitor.co.ug/News/National/Minister-vows-to-transform-Kampala/-/688334/2376878/-/9osushz/-/index.html
flood,uganda,uga_impact_data.849,Kampala,21UGA007,Kampala,21UGA007001,,,,delete,0,,24-9-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Magazines/Farming/They-are-making-a-change-with-bees-and-honey-/-/689860/2463774/-/rii35w/-/index.html,http://www.monitor.co.ug/Magazines/Farming/They-are-making-a-change-with-bees-and-honey-/-/689860/2463774/-/rii35w/-/index.html
flood,uganda,uga_impact_data.850,Kampala,21UGA007,Kampala,21UGA007001,,,,"delete, double event",0,,6-10-2014,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/656432-floods-paralyse-city-businesses.html,http://www.newvision.co.ug/news/656432-floods-paralyse-city-businesses.html
