disaster_type;Countrty;adm1_name;adm1_pcode;adm2_name;adm2_pcode;adm3_name;ADM3_PCODE;ward;date_recorded;date_recorded_new;Data_quality_score;ifrc_source;data_source;data_quality;magnitude_impact;people_dead;people_injured;house_destroyed;house_damaged;household_displaced;people_displaced;roads;livestock_lost;bridge;schools;latrine;wall;hospitals;drainage;inst.church.mosque;health_center;lost_crops_ha (acreage)
flood;kenya;;;Garissa;KE007;Fafi;KE007031;0;07-04-2013;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Fafi;KE007031;0;18-04-2013;;5;other;disinventer;2;1;18;0;0;0;0;1920;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Dadaab;KE007030;Dadaab;17-03-2014;;5;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Ijara;KE007032;0;10-11-2014;;5;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Fafi;KE007031;0;10-04-2015;;5;other;eoc;2;0;0;15;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;0;#N-A;0;13-04-2015;;0;other;eoc;2;1;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;0;#N-A;0;19-04-2015;;5;other;eoc;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Fafi;KE007031;0;08-05-2015;05-08-2015;5;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;0;#N-A;0;11-06-2015;;0;other;wra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;0;#N-A;0;05-10-2015;10-05-2015;5;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Garissa Township;#N-A;0;07-11-2015;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;0;#N-A;0;10-11-2015;;5;other;disinventer;2;0;0;0;0;0;0;120000;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;0;#N-A;0;12-11-2015;;0;other;wra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Dujis;KE007027;0;14-11-2015;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Ijara;KE007032;0;15-11-2015;;5;other;eoc;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Ijara, Fafi;#N-A;0;16-11-2015;;0;other;disinventer;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Lagdera;KE007029;0;30-11-2015;;5;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Dadaab;KE007030;0;01-12-2015;;5;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;0;#N-A;0;04-01-2016;;5;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Ijara;KE007032;0;18-04-2016;;5;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Garissa Township;#N-A;0;04-05-2016;16-05-2016;5;other;eoc;2;0;0;0;0;0;670;0;0;1;0;0;0;0;0;0;0;0;1
flood;kenya;;;Garissa;KE007;Garissa Township;#N-A;0;08-04-2017;;5;other;eoc;2;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1
flood;kenya;;;Garissa;KE007;Dadaab;KE007030;Dadaab;09-05-2017;;5;other;eoc;2;0;0;0;0;0;0;63000;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Garissa Township;#N-A;0;12-11-2017;;5;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007; Lagdera ;#N-A;0;17-03-2018;;7;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Lagdera;KE007029;0;18-03-2018;;0;other;eoc;2;1;6;0;0;0;130;0;0;2;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Fafi, Dujis;#N-A;0;13-04-2018;;7;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Fafi;KE007031;0;16-04-2018;;5;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;0;#N-A;0;16-04-2018;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Ijara;KE007032;0;23-04-2018;;5;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Dadaab;KE007030;;27-04-2018;;5;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Garissa Township;#N-A;0;28-04-2018;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Ijara;KE007032;;27-05-2018;;5;other;eoc;2;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;Ijara;KE007032;;10-05-2018;;6;other;;;;;;;;;50400;;;;;;;;;;;
flood;kenya;;;Garissa;KE007;Fafi;KE007031;0;11-06-2018;11-06-2018;5;other;dref;1;1;3;0;0;0;1313;0;0;3000;0;11;0;0;0;0;0;0;420
flood;kenya;;;Garissa;KE007;0;#N-A;0;06-11-2018;04-11-2018;5;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;0;#N-A;0;03-12-2018;;5;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Balambala;KE007028;Jara Jara;24-04-2019;;0;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Garissa;KE007;Balambala ;#N-A;0;28-04-2019;;0;other;eoc;2;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0
flood;;;;;;Fafi;KE007031;;22-11-2019;;6;other;;;;;;;;;;;;;;;;;;;;
flood;kenya;;;Homa Bay;KE043;Homa Bay;KE043249;0;27-06-2003;;;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;Homa Bay;KE043249;0;31-05-2005;;;other;dref;1;1;0;0;56;0;0;1200;1;50;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;31-05-2005;;;other;dref;1;1;0;0;420;0;0;2268;1;707;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;24-04-2006;;;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;Rangwe;KE043248;0;27-05-2006;;;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;20-04-2008;;;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;Nyatike;KE044258;0;29-11-2008;;;other;dref;1;1;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;27-12-2009;;;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;04-01-2010;;;other;disinventer;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;25-04-2010;;;other;dref;1;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;05-05-2010;;;other;disinventer;2;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;06-05-2010;;;other;disinventer;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;Nyakach;KE042244;0;12-12-2011;;;other;dref;0;0;0;0;0;0;321;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;12-12-2011;;;other;dref;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;01-03-2012;;;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;18-04-2012;;;other;disinventer;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;19-04-2012;;;other;disinventer;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;25-04-2012;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;24-05-2012;;;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;28-06-2012;;;other;disinventer;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;Homa Bay;KE043249;0;01-11-2012;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;Homa Bay;KE043249;0;02-04-2013;;;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;Homa Bay;KE043249;0;31-05-2013;;;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;31-05-2013;;;other;dref;0;0;0;0;0;0;308;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;Homa Bay;KE043249;0;14-11-2013;;;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;26-03-2014;;;other;eoc;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;12-01-2015;;;other;disinventer;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;Rangwe;KE043248;0;11-04-2015;;;other;eoc;2;1;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;Rangwe;KE043248;0;27-04-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;Ndhiwa;KE043250;0;02-05-2015;;;other;eoc;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;03-05-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;10-11-2015;;;other;eoc;2;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;12-11-2015;;;other;disinventer;2;1;2;0;46;0;0;0;0;5;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;19-11-2015;;;other;disinventer;2;1;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;26-11-2015;;;other;disinventer;2;1;5;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;27-11-2015;;;other;eoc;2;1;5;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;Karachuonyo ;#N-A;Karachuonyo North;29-11-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;Homa Bay;KE043249;0;28-02-2016;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;Mbita;#N-A;0;16-10-2017;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;11-01-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;19-03-2018;;;other;eoc;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;Karachuonyo;KE043247;0;16-04-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;Homa Bay;KE043249;0;02-05-2018;;;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;25-05-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;Homa Bay;KE043249;0;09-06-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Homa Bay;KE043;0;#N-A;0;11-06-2018;;;other;dref;1;1;7;0;0;0;571;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;;#N-A;;;;;other;;;;;;;;;;;;;;;;;;;;
flood;kenya;;;Isiolo;KE011;Isiolo;#N-A;Arba;24-04-2005;;5;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Isiolo North;KE011049;Dololo;25-04-2005;;5;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;Isiolo;;Merti;#N-A;Merti;29-04-2005;;6;other;;;;;0;0;0;0;0;1;350;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Merti;#N-A;Merti Town;24-05-2005;;5;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Isiolo ;#N-A;;24-05-2005;;5;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Isiolo ;#N-A;;24-05-2005;;5;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;isiolo;#N-A;0;24-05-2005;;5;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;Korbesa;24-05-2005;;5;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;Saleti;24-05-2005;;5;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;24-05-2005;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;24-05-2005;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;31-05-2005;;0;other;dref;1;1;0;0;0;0;0;0;1;350;0;0;0;0;0;0;0;0;0
flood;;;;;;Isiolo North;KE011049;Merti;29-05-2005;;6;other;;;;;;;;;;;;;;;;;;;;
flood;kenya;;;Isiolo;KE011;0;#N-A;0;06-04-2006;;0;other;disinventer;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;26-10-2006;;1;other;disinventer;1;1;3;0;0;354;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;27-10-2006;;1;other;disinventer;1;1;4;2;355;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Isiolo south;KE011050;0;10-11-2006;;1;other;dref;1;1;4;0;0;0;355;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;13-01-2007;;1;other;dref;1;1;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Isiolo North;KE011049;0;01-12-2009;;1;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;01-03-2010;;0;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;03-03-2010;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;04-03-2010;;0;other;disinventer;1;1;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE001;Garba Tula;#N-A;Garfasa;04-03-2010;;6;other;;;;0;0;o;0;200;600;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;20-04-2010;;0;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Isiolo North;KE011049;0;30-04-2010;;5;other;dref;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;14-05-2010;;0;other;dref;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;01-03-2011;;0;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Garba Tula;#N-A;0;12-12-2011;06-12-2011;5;other;dref;0;0;0;0;0;0;1010;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Isiolo North;KE011049;0;13-10-2012;;1;other;eoc;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Garba Tula;#N-A;0;05-04-2013;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;12-04-2013;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Merti;#N-A;Korbesa;15-04-2013;;5;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;;;;;;Garba Tula;#N-A;Garfasa;21-04-2013;;6;other;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
flood;kenya;;;Isiolo;KE011;Isiolo North;KE011049;0;09-11-2013;;1;other;eoc;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158
flood;kenya;;;Isiolo;KE011;;#N-A;0;16-03-2014;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Isiolo North;KE011049;Merti;20-11-2014;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Isiolo North;KE011049;0;01-04-2015;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;16-04-2015;;1;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Isiolo south;KE011050;0;11-11-2015;;5;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;14-11-2015;;0;other;eoc;2;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;15-11-2015;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Merti;#N-A;Merti;16-11-2015;;5;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Isiolo North;KE011049;Isiolo town;21-11-2015;;5;other;eoc;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;22-11-2015;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;30-11-2015;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Isiolo North;KE011049;Galamala;30-11-2015;;5;other;eoc;2;0;0;0;0;15;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Isiolo South;KE011050;Sericho;01-12-2015;;5;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Isiolo North;KE011049;Oldonyiro;15-12-2015;;5;other;eoc;2;1;0;0;25;0;20;0;0;220;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Garba Tula;#N-A;0;29-04-2016;30-04-2016;5;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Isiolo North;KE011049;0;22-10-2017;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Merti;#N-A;0;14-11-2017;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;15-11-2017;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Isiolo;#N-A;Isiolo Town;15-03-2018;;5;other;disinventer;2;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;15-03-2018;;0;other;wra;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;15-03-2018;;0;other;wra;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;15-03-2018;;0;other;wra;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;15-03-2018;;0;other;wra;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;15-03-2018;;0;other;wra;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;15-03-2018;;0;other;wra;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;15-03-2018;;0;other;wra;1;1;4;0;0;0;1260;0;0;0;0;0;0;1;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Isiolo North;KE011049;0;09-04-2018;;1;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;Sololo;17-04-2018;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;23-04-2018;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;23-04-2018;;1;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;23-04-2018;;0;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;0;#N-A;0;23-04-2018;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Isiolo;KE011;Merti;#N-A;0;27-04-2018;;0;other;eoc;2;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kajiado;KE034;Kajiado East;KE034186;0;04-11-2009;;;other;dref;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kajiado;KE034;0;#N-A;0;25-12-2009;;;other;disinventer;2;1;8;0;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kajiado;KE034;0;#N-A;0;28-12-2009;;;other;disinventer;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kajiado;KE034;0;#N-A;0;01-01-2010;;;other;disinventer;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kajiado;KE034;Kajiado North;KE034183;0;06-01-2010;;;other;dref;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kajiado;KE034;0;#N-A;0;03-03-2010;;;other;disinventer;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kajiado;KE034;Kajiado North;KE034183;0;09-05-2010;;;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kajiado;KE034;Kajiado East;KE034186;0;14-05-2010;;;other;dref;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kajiado;KE034;0;#N-A;0;01-07-2010;;;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kajiado;KE034;0;#N-A;0;01-03-2012;;;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
