serial,admin_level_0_code,admin_level_1_code,admin_level_2_code,admin_level_0_name,admin_level_1_name,admin_level_2_name,event,location,year,month,day,deaths,injured,missing,affected,houses_destroyed,houses_damaged,others,sources,losses $loc,losses $usd,date,health,education,agriculture,industry,aqueduct,sewerage,energy,communication,cause,damaged roads,magnitude,damaged hospitals,damaged education centers,damage in crops Ha.,lost cattle,evacuated,relocated,latitude,longitude,comments
6814,47.0,,,WEST POKOT,,,LANDSLIDE,Kaghmu primary school.,2015,10,15,0,0,0,0,2,0,,KP,0,0,2016-03-17,0,-1,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,1.26195239992169,35.1177978515625,2 classes were destroyed.
1022,46.0,,,WAJIR,,,EPIDEMIC,,2007,1,1,0,0,0,0,0,0,,GoK,0,0,,-1,0,0,0,0,0,0,0,Contamination,0,,0,0,0.0,0,0,0,0.0,0.0,
1023,24.0,,,MANDERA,,,EPIDEMIC,,2007,1,1,0,0,0,0,0,0,,GoK,0,0,,-1,0,0,0,0,0,0,0,Contamination,0,,0,0,0.0,0,0,0,0.0,0.0,
729,18.0,,,KITUI,,,DROUGHT,Kisasi,2011,3,9,0,0,0,0,0,0,,GOK,0,0,,0,0,-1,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
730,18.0,,,KITUI,,,DROUGHT,,2011,3,9,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
731,37.0,,,SAMBURU,,,DROUGHT,,2011,3,9,0,0,0,0,0,0,,GOK,0,0,,0,0,-1,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
732,25.0,,,MARSABIT,,,EPIDEMIC,,2009,3,16,3,0,0,44,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Contamination,0,,0,0,0.0,0,0,0,0.0,0.0,Acute watery diarrhoea
733,26.0,,,MERU,,,DROUGHT,"Kiengu-Anchenge, Andu Vosio village",2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,-1,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
734,26.0,,,MERU,,,DROUGHT,Buuri - Kaitu village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,-1,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
735,24.0,,,MANDERA,,,DROUGHT,Istro village,2009,2,1,0,0,0,0,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
736,18.0,,,KITUI,,,DROUGHT,"Ikime, Ngomeni village",2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,-1,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
737,25.0,,,MARSABIT,,,DROUGHT,,2009,3,2,0,0,0,32327,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
738,18.0,,,KITUI,,,DROUGHT,,2009,3,3,0,0,0,242400,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
739,26.0,,,MERU,,,DROUGHT,Maara,2009,3,2,0,0,0,36457,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
740,39.0,,,TAITA-TAVETA,,,DROUGHT,,2009,3,2,0,0,0,122599,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
741,28.0,,,MOMBASA,,,DROUGHT,Kilindini,2009,3,2,0,0,0,219546,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
742,26.0,,,MERU,,,DROUGHT,Buuri - Lailuba Village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,-1,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
743,46.0,,,WAJIR,,,DROUGHT,,2009,3,2,0,0,0,0,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
766,15.0,,,KIRINYAGA,,,DROUGHT,,2009,3,8,0,0,0,164023,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
744,25.0,,,MARSABIT,,,DROUGHT,Dambala Fachana - Helu village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,-1,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
745,6.0,,,GARISSA,,,DROUGHT,Dahir- Metahir village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,-1,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
746,6.0,,,GARISSA,,,DROUGHT,Hagadera Village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,-1,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
747,24.0,,,MANDERA,,,DROUGHT,Wargadud village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
748,24.0,,,MANDERA,,,DROUGHT,Bulla Mpya - Orehe village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
749,24.0,,,MANDERA,,,DROUGHT,Bulla Jamuhuria - Bulla Power Village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
750,24.0,,,MANDERA,,,DROUGHT,"Matisi, Bakolow, Marothile Village",2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
751,24.0,,,MANDERA,,,DROUGHT,"Mpya, Bulla Mpya Village",2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
752,24.0,,,MANDERA,,,DROUGHT,Border Point One - Bulla Jamuria Village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
753,7.0,,,HOMABAY,,,DROUGHT,Kogweno Oriang - Kabollo Village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
754,16.0,,,KISII,,,DROUGHT,"Iyabe, Bokeira - Kanyimbo Village",2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
755,13.0,,,KIAMBU,,,FLOOD,,2009,2,3,0,0,0,29000,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,
756,13.0,,,KIAMBU,,,DROUGHT,,2009,3,3,0,0,0,235361,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
757,13.0,,,KIAMBU,,,FLOOD,,2009,3,8,0,0,0,10000,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,
758,13.0,,,KIAMBU,,,FLOOD,,2009,3,8,0,0,0,118650,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,
759,13.0,,,KIAMBU,,,DROUGHT,Gatundu South,2009,2,8,0,0,0,39794,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
760,7.0,,,HOMABAY,,,DROUGHT,Sabolo Village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
761,29.0,,,MURANGA,,,DROUGHT,Muranga South,2009,3,8,0,0,0,109000,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
762,29.0,,,MURANGA,,,DROUGHT,Kambiti location,2009,3,8,0,0,0,8000,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
763,29.0,,,MURANGA,,,DROUGHT,Muranga North,2009,3,8,0,0,0,88000,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
764,29.0,,,MURANGA,,,DROUGHT,,2009,3,8,0,0,0,76049,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
765,15.0,,,KIRINYAGA,,,DROUGHT,,2009,3,8,0,0,0,50000,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
768,36.0,,,NYERI,,,DROUGHT,,2009,3,8,0,0,0,0,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
769,36.0,,,NYERI,,,DROUGHT,Karatina,2009,3,8,0,0,0,0,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
770,36.0,,,NYERI,,,DROUGHT,,2009,3,8,0,0,0,0,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
771,13.0,,,KIAMBU,,,DROUGHT,Municipality,2009,3,8,0,0,0,12325,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
772,13.0,,,KIAMBU,,,DROUGHT,Ndeiya,2009,3,8,0,0,0,14000,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
773,16.0,,,KISII,,,DROUGHT,Bassi Borabu - Bokimweri,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
774,35.0,,,NYANDARUA,,,DROUGHT,Nyandarua South,2009,3,8,0,0,0,22592,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,the affected population is made up of IDPs - Internally displaced persons
775,35.0,,,NYANDARUA,,,DROUGHT,Nyandarua North,2009,3,8,0,0,0,26533,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,13000 of the affected population is made up of IDPs
776,35.0,,,NYANDARUA,,,DROUGHT,,2009,3,8,0,0,0,3000,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
777,35.0,,,NYANDARUA,,,DROUGHT,Gatimu,2009,3,8,0,0,0,4000,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
778,35.0,,,NYANDARUA,,,DROUGHT,Kahutha,2010,3,8,0,0,0,10000,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
779,36.0,,,NYERI,,,DROUGHT,,2010,3,8,0,0,0,62304,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
780,36.0,,,NYERI,,,DROUGHT,,2010,3,8,0,0,0,57400,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
781,7.0,,,HOMABAY,,,DROUGHT,Obisa - Wire village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
782,17.0,,,KISUMU,,,DROUGHT,Ochoria - Kipsamwe Village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
783,16.0,,,KISII,,,DROUGHT,"Mwamonari, Rioma - Manyakundi Village",2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
784,17.0,,,KISUMU,,,DROUGHT,"Chemelili, Miwani East, Kibigori Village",2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
785,18.0,,,KITUI,,,DROUGHT,,2009,3,8,0,0,0,0,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
786,18.0,,,KITUI,,,DROUGHT,,2009,4,9,0,0,0,0,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
787,22.0,,,MACHAKOS,,,DROUGHT,,2009,4,9,0,0,0,0,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
788,14.0,,,KILIFI,,,DROUGHT,,2010,4,9,0,0,0,0,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
789,40.0,,,TANA-RIVER,,,DROUGHT,,2009,4,9,0,0,0,0,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
790,19.0,,,KWALE,,,DROUGHT,,2009,4,9,0,0,0,64,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
791,39.0,,,TAITA-TAVETA,,,DROUGHT,,2009,4,9,0,0,0,28,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
792,21.0,,,LAMU,,,DROUGHT,,2009,4,9,0,0,0,37,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
793,14.0,,,KILIFI,,,DROUGHT,Ziani,2009,4,9,0,0,0,3,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
794,14.0,,,KILIFI,,,DROUGHT,Matsangoni,2009,4,9,0,0,0,3,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
795,19.0,,,KWALE,,,DROUGHT,Matope,2009,4,9,0,0,0,2,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
796,14.0,,,KILIFI,,,DROUGHT,,2009,4,8,0,0,0,0,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
797,44.0,,,UASIN-GISHU,,,DROUGHT,"Chepkatet, Jasho Farm Village",2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
798,26.0,,,MERU,,,DROUGHT,,2009,4,8,0,0,0,0,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
799,44.0,,,UASIN-GISHU,,,DROUGHT,Munyaka Village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
800,31.0,,,NAKURU,,,DROUGHT,Nyama Miti Village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
801,31.0,,,NAKURU,,,DROUGHT,Pwani Village,2009,4,25,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
802,44.0,,,UASIN-GISHU,,,DROUGHT,Kimumu Village,2009,4,25,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
803,31.0,,,NAKURU,,,DROUGHT,Kapyemit Village,2009,4,25,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
815,43.0,,,TURKANA,,,FLOOD,Turkana,2011,9,5,0,0,0,0,0,0,,GOK-OP.15/047/4A/NOC,0,0,,0,0,0,0,0,0,0,0,Rain,-1,,0,0,0.0,0,0,0,0.0,0.0,
816,42.0,,,TRANS-NZOIA,,,FLOOD,,2008,11,13,0,0,0,29570,0,0,,GoK,0,0,,0,0,-1,0,0,0,0,0,Flood,0,,0,0,1800.0,0,0,0,0.0,0.0,
817,42.0,,,TRANS-NZOIA,,,FLOOD,Namanjalala village,2012,2,13,0,0,0,3000,0,200,,,0,0,,0,0,0,0,-1,0,0,0,Flood,0,,0,0,0.0,0,0,0,0.0,0.0,
818,38.0,,,SIAYA,,,FLOOD,,2008,11,13,0,0,0,1602,0,0,,GoK,0,0,,0,0,-1,0,0,0,0,0,,0,,0,0,1.0,0,0,0,0.0,0.0,"484 households affected, 230 farmers farmland submerged"
819,29.0,,,MURANGA,,,FLOOD,Giko village,2008,11,13,1,0,0,0,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Flood,0,,0,0,0.0,0,0,20,0.0,0.0,20 families relocated
820,22.0,,,MACHAKOS,,,FLOOD,,2008,11,13,10,0,0,0,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Flood,0,,0,0,0.0,0,0,0,0.0,0.0,
821,23.0,,,MAKUENI,,,FLOOD,Kambu,2008,11,13,2,0,0,0,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Flood,0,,0,0,0.0,0,0,0,0.0,0.0,
822,47.0,,,WEST POKOT,,,LANDSLIDE,,2008,11,13,8,0,0,0,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.0,0.0,
823,20.0,,,LAIKIPIA,,,FLOOD,Kamukunji Dam,2010,8,30,0,0,0,0,0,0,,GOK- OP.15/047/4A/NOC,0,0,,0,0,0,0,0,0,0,0,Rain,-1,,0,0,0.0,0,0,0,0.0,0.0,Water overflowed on the embankment since the culvert used as the spillway was chocked hence ripping off the downstream end
824,47.0,,,WEST POKOT,,,FLOOD,,2008,11,10,14,16,0,500,0,0,"bridge washed away, road and crops damaged",GoK,0,0,,0,0,-1,0,0,0,0,0,Flood,-1,,0,0,1.0,0,0,0,0.0,0.0,
825,20.0,,,LAIKIPIA,,,FLOOD,Gatirima Dam,2010,8,30,0,0,0,0,0,0,,GOK- OP.15/047/4A/NOC,0,0,,0,0,-1,0,0,0,0,0,Rain,-1,,0,0,0.0,0,0,0,0.0,0.0,"Spillway channel is completely chocked and 3 culverts cannot accomodate the outflow, the dam is overflowing on the embankment which could break due to heavy rains"
826,20.0,,,LAIKIPIA,,,FLOOD,Kanyuka Dam,2010,8,30,0,0,0,0,0,0,,GOK- OP.15/047/4A/NOC,0,0,,0,0,-1,0,0,0,0,0,Rain,-1,,0,0,0.0,0,0,0,0.0,0.0,"The dam's spillway is eroded making fee flow of water difficult. The embankment has become weak, most sections are worn out and the impoundment reservoir highly silted"
827,20.0,,,LAIKIPIA,,,LANDSLIDE,Marmanet Scheme Water Supply,2010,8,30,0,0,0,0,0,0,,GOK- OP.15/047/4A/NOC,0,0,,0,0,0,0,-1,0,0,0,Rain,-1,,0,0,0.0,0,0,0,0.0,0.0,"The landslide broke the raw water pipe at the scheme leading to lack of water supply for Marmanet, Kwa Wanjiku and Rumuruti Town areas"
828,8.0,,,ISIOLO,,,FLOOD,,2008,11,13,0,0,0,0,0,0,roads destroyed,GoK,0,0,,0,0,0,0,0,0,0,0,Flood,-1,,0,0,0.0,0,0,0,0.0,0.0,
829,36.0,,,NYERI,,,LANDSLIDE,Mathira,2010,5,2,0,0,0,0,7,0,,GOK- OP.15/047/4A/NOC,0,0,,0,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.0,0.0,
830,36.0,,,NYERI,,,LANDSLIDE,,2010,5,5,2,0,0,100,0,0,,GOK- OP.15/047/4A/NOC,0,0,,0,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.0,0.0,150 Households were evacuated
831,25.0,,,MARSABIT,,,FLOOD,"Mado, Adhi, Waye, Anona",2010,5,3,0,0,0,0,280,0,"85 goats, maize fields and bridges were swept away",GOK-OP.15/047/4A/NOC,0,0,,0,0,0,0,0,0,0,0,Rain,-1,,0,0,0.0,0,0,0,0.0,0.0,70 heavy vehicles were stranded
832,3.0,,,BUNGOMA,,,LANDSLIDE,,2010,5,11,3,4,0,21,0,0,,GOK-OP.15/047/4A/NOC,0,0,,0,0,-1,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.0,0.0,
833,7.0,,,HOMABAY,,,FLOOD,Rachuonyo North,2010,5,5,0,0,0,2234,4,0,,GOK-OP.15/047/4A/NOC,0,0,,0,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,2234,0,0.0,0.0,Sondu Miriu River burst its banks
834,17.0,,,KISUMU,,,FLOOD,Nyakwero and Nyawalo,2010,5,2,0,0,0,1290,215,0,,GOK-OP.15/047/4A/NOC,0,0,,0,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.0,0.0,
835,18.0,,,KITUI,,,FLOOD,,2010,5,13,0,0,0,24,0,0,,GOK-OP.15/047/4A/NOC,0,0,,0,0,-1,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.0,0.0,The water level of river Tana around Mwingi raised marooning 24 people who were conducting farming activities on the islands in the area
836,17.0,,,KISUMU,,,FLOOD,Nyakach,2010,5,15,0,0,0,20000,0,0,,GOK-OP.15/047/4A/NOC,0,0,,0,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.0,0.0,
837,37.0,,,SAMBURU,,,FLOOD,Samburu East,2010,5,15,10,0,0,50000,0,0,Roads and bridges have been washed away,GOK-OP.15/047/4A/NOC,0,0,,0,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.0,0.0,"Larata - wamba - Maralal road 200km destroyed
Serolit junction - Tonyowari - Dome road 60km destroyed
Wamba - Nerihilo - Baragoi road 206km destroyed"
838,25.0,,,MARSABIT,,,FLOOD,Dori village,2010,3,9,0,0,0,66,0,0,200 goats,GOK-OP.15/047/4A/NOC,0,0,,0,-1,-1,0,0,0,0,0,Rain,0,,0,0,0.0,80,0,0,0.0,0.0,Heavy rains blew off roof tops at Anone Primary School
839,25.0,,,MARSABIT,,,FLOOD,"Burgabo, Tigo, Bubisa, Shengeni and Chalbi",2010,3,9,0,0,0,0,420,0,,GOK-OP.15/047/4A/NOC,0,0,,0,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.0,0.0,
840,43.0,,,TURKANA,,,FLOOD,Turkana East,2010,3,9,0,0,0,300,0,0,"Irrigation canals destroyed, 50 goats swept away",GOK-OP.15/047/4A/NOC,0,0,,0,0,-1,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.0,0.0,More than 300 households moved to higher ground
841,4.0,,,BUSIA,,,FLOOD,Aremit and Akoreet Locations,2010,4,27,0,0,0,12000,0,0,,GOK-OP.15/047/4A/NOC,0,0,,0,0,-1,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.0,0.0,
842,47.0,,,WEST POKOT,,,FLOOD,,2010,1,4,0,0,0,29,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,Flood,0,,0,0,0.0,0,0,0,0.0,0.0,
843,39.0,,,TAITA-TAVETA,,,FLOOD,Bura - Hirimani,2010,1,6,0,0,0,5000,0,0,Roads - Losingo - Warsona damaged,GOK-OP.15/047/4A/NOC,0,0,,0,0,0,0,0,0,0,0,Rain,-1,,0,0,0.0,0,0,0,0.0,0.0,
844,14.0,,,KILIFI,,,FLOOD,Ganda,2010,1,6,0,0,0,200,0,0,,GOK-OP.15/047/4A/NOC,0,0,,0,0,0,0,0,0,0,0,El Niño,-1,,0,0,0.0,0,0,0,0.0,0.0,A big trench was created across the road
845,14.0,,,KILIFI,,,FLOOD,,2010,1,6,0,0,0,49,0,0,Sewage system collapsed,GOK-OP.15/047/4A/NOC,0,0,,0,0,0,0,0,0,0,0,El Niño,0,,0,0,0.0,0,0,0,0.0,0.0,9 families were left homeless after houses were submerged in floods
846,14.0,,,KILIFI,,,FLOOD,Baricho and Dakacha villages,2010,1,6,0,0,0,1200,0,0,Bridges are flooded,GOK-OP.15/047/4A/NOC,0,0,,0,-1,0,0,0,0,0,0,El Niño,-1,,0,0,0.0,0,0,0,0.0,0.0,
804,44.0,,,UASIN-GISHU,,,DROUGHT,Ya Mumbi Village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
805,44.0,,,UASIN-GISHU,,,DROUGHT,Kambi Thomas Village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
806,3.0,,,BUNGOMA,,,DROUGHT,Chepyuk - Chemok Village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
807,3.0,,,BUNGOMA,,,DROUGHT,Ngachi - Kipsis Village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
808,3.0,,,BUNGOMA,,,DROUGHT,Kapkateny - Teremi Village,2009,4,26,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
809,3.0,,,BUNGOMA,,,DROUGHT,Chepyuk - Mpakani Village,2009,4,25,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
810,3.0,,,BUNGOMA,,,DROUGHT,Kapkateny - Kapsambu Village,2009,4,25,0,0,0,0,0,0,,GOK,0,0,,0,0,0,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,
811,10.0,,,KAKAMEGA,,,FLOOD,,2005,1,1,0,0,0,0,0,0,,KRC,0,0,,0,0,0,0,0,0,0,0,El Niño,0,,0,0,0.0,0,0,0,0.0,0.0,
812,4.0,,,BUSIA,,,FLOOD,,2005,1,1,0,0,0,0,0,0,,KRC,0,0,,0,0,0,0,0,0,0,0,El Niño,0,,0,0,0.0,0,0,0,0.0,0.0,
813,24.0,,,MANDERA,,,FLOOD,Mandera East,2008,11,13,0,0,0,2610,0,0,250 waterpumps submerged,GoK,54649746,0,,0,0,-1,0,0,0,0,0,Flood,0,,0,0,495.7,0,0,0,0.0,0.0,"88km earth canals submerged
8.5km concrete submerged
9.2M worth farm inputs destroyed"
